Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
66269953,"Before We Say Goodbye (Before the Coffee Gets Cold, #4)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""0369747305""","=""9780369747303""",0,Hanover Square Press,ebook,173,2023,2021,,2023/08/07,to-read,to-read (#906),to-read,,,,0,0
33376821,Sweet Bean Paste,Durian Sukegawa,"Sukegawa, Durian",Alison  Watts,"=""1786071959""","=""9781786071958""",0,Oneworld Publications,Paperback,224,2017,2013,,2023/08/07,to-read,to-read (#905),to-read,,,,0,0
51496,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Dan Chaon, Jerome Charyn, Simon Vestdijk","=""0451528956""","=""9780451528957""",0,Signet Classic,Mass Market Paperback,139,2003,1886,,2022/01/13,,,read,,,,1,0
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",Newell Convers Wyeth,"=""0753453800""","=""9780753453803""",5.0,Kingfisher,Hardcover,352,2001,1882,2023/07/30,2023/06/22,"favorites, 20-before-20","favorites (#4), 20-before-20 (#5)",read,,,,1,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",0,Washington Square Press,Mass Market Paperback,281,2002,1590,,2023/08/06,to-read,to-read (#904),to-read,,,,0,0
41713581,The Forester's Daughter,Claire Keegan,"Keegan, Claire",,"=""0571351859""","=""9780571351855""",0,Faber & Faber,Paperback,68,2019,2019,,2023/08/06,to-read,to-read (#903),to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4.0,Penguin Books ,Paperback,182,1999,1954,2023/08/06,2021/11/25,,,read,,,,1,0
42614095,Mary Ventura and the Ninth Kingdom,Sylvia Plath,"Plath, Sylvia",,"=""0571351735""","=""9780571351732""",4.0,Faber & Faber,Paperback,40,2019,2019,2023/08/06,2023/08/06,,,read,,,,1,0
15798166,"Attack on Titan, Vol. 4",Hajime Isayama,"Isayama, Hajime",,"=""1612622534""","=""9781612622538""",0,Kodansha Comics,Paperback,192,2013,2011,,2023/08/05,to-read,to-read (#902),to-read,,,,0,0
13536803,"Attack on Titan, Vol. 3",Hajime Isayama,"Isayama, Hajime",,"=""1612620264""","=""9781612620268""",0,Kodansha Comics,Paperback,208,2012,2010,,2023/08/05,to-read,to-read (#901),to-read,,,,0,0
13618,"Death Note, Vol. 3: Hard Run (Death Note, #3)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf","=""1421501708""","=""9781421501703""",5.0,VIZ Media LLC,Paperback,193,2006,2004,2023/08/05,2023/08/05,,,read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",0,Ballantine Books,Hardcover,342,2016,2016,,2023/08/02,to-read,to-read (#900),to-read,,,,0,0
9651654,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",,"=""0307744663""","=""9780307744661""",0,Vintage,Mass Market Paperback,389,2011,1987,,2023/08/01,to-read,to-read (#899),to-read,,,,0,0
63068218,A Horse at Night: On Writing,Amina Cain,"Cain, Amina",,"=""1914198387""","=""9781914198380""",0,Daunt Books,Kindle Edition,97,2022,2022,,2023/08/01,to-read,to-read (#898),to-read,,,,0,0
30305881,The Jungle Book,Rudyard Kipling,"Kipling, Rudyard",,"=""6050446792""","=""9786050446791""",0,Rudyard Kipling,Kindle Edition,117,2016,1894,,2023/07/30,to-read,to-read (#897),to-read,,,,0,0
16283974,دكتور جيكل ومستر هايد,Robert Louis Stevenson,"Stevenson, Robert Louis",محمد عناني,"=""9770931683""","=""9789770931684""",0,دار الشروق,Paperback,170,2012,1886,,2023/07/30,,,read,,,,1,0
114437,Address Unknown,Kathrine Kressmann Taylor,"Taylor, Kathrine Kressmann",,"=""0743412710""","=""9780743412711""",0,Washington Square Press,Paperback,64,2001,1938,,2023/07/29,to-read,to-read (#896),to-read,,,,0,0
1107457,Time Will Darken It (Vintage International),William Maxwell,"Maxwell, William",,"=""0679772588""","=""9780679772583""",0,Knopf Doubleday Publishing Group,Paperback,368,1997,1948,,2023/07/29,to-read,to-read (#895),to-read,,,,0,0
48328,Revolutionary Road,Richard Yates,"Yates, Richard",,"=""""","=""""",0,Methuen,Paperback,355,2001,1961,,2023/07/25,to-read,to-read (#894),to-read,,,,0,0
3297175,And the Hippos Were Boiled in Their Tanks,William S. Burroughs,"Burroughs, William S.",Jack Kerouac,"=""0802118763""","=""9780802118769""",0,Grove Press,Hardcover,214,2008,1945,,2023/07/25,to-read,to-read (#893),to-read,,,,0,0
2984286,A Rose for Emily,William Faulkner,"Faulkner, William",,"=""1563127881""","=""9781563127885""",0,Perfection Learning,Paperback,36,1990,1930,,2023/07/25,to-read,to-read (#892),to-read,,,,0,0
497199,Factotum,Charles Bukowski,"Bukowski, Charles",,"=""0876852630""","=""9780876852637""",0,Ecco,Paperback,205,2002,1975,,2023/07/25,to-read,to-read (#891),to-read,,,,0,0
4009,Nine Stories,J.D. Salinger,"Salinger, J.D.",,"=""0316767727""","=""9780316767729""",4.0,"Little, Brown and Company",Paperback,302,2001,1948,2023/07/25,2023/07/12,,,read,,,,1,0
35519630,Nova,Samuel R. Delany,"Delany, Samuel R.",Horia Cocoş,"=""6068673502""","=""9786068673509""",0,Paladin,Hardcover,306,2017,1968,,2023/07/25,to-read,to-read (#890),to-read,,,,0,0
62627863,Our Share of Night,Mariana Enriquez,"Enriquez, Mariana",,"=""1783789689""","=""9781783789689""",0,Granta Books,Hardcover,736,2022,2019,,2023/07/24,to-read,to-read (#889),to-read,,,,0,0
41145597,The Tale of the Heike (Penguin Classics),Anonymous,"Anonymous, Anonymous","Royall  Tyler, Michael Watson","=""0241386039""","=""9780241386033""",0,Penguin,Kindle Edition,777,2018,1219,,2023/07/23,to-read,to-read (#888),to-read,,,,0,0
1117301,When I Whistle: A Novel (English and Japanese Edition),Shūsaku Endō,"Endō, Shūsaku",Van C. Gessel,"=""080088244X""","=""9780800882440""",0,Taplinger Pub Co,Paperback,273,1980,1974,,2023/07/23,to-read,to-read (#887),to-read,,,,0,0
85083,"The Immortal Game: A History of Chess, or How 32 Carved Pieces on a Board Illuminated Our Understanding of War, Art, Science and the Human Brain",David Shenk,"Shenk, David",,"=""0385510101""","=""9780385510103""",0,Doubleday,Hardcover,352,2006,2006,,2023/07/23,to-read,to-read (#886),to-read,,,,0,0
157108872,Sign Here,Claudia  Lux,"Lux, Claudia",,"=""059354577X""","=""9780593545775""",0,Berkley,Paperback,432,2023,2022,,2023/07/23,to-read,to-read (#885),to-read,,,,0,0
439360,The Poems of Nakahara Chuya,Chūya Nakahara,"Nakahara, Chūya","Maki Sugiyama, Paul Mackintosh","=""0852442556""","=""9780852442555""",0,Gracewing,Paperback,146,1993,1993,,2023/07/20,to-read,to-read (#884),to-read,,,,0,0
23289,The Dead,James Joyce,"Joyce, James",,"=""""","=""9780974960906""",2.0,Melville House Publishing,Paperback,100,2011,1914,2023/07/19,2022/07/16,,,read,,,,1,0
112973639,Now Is Not the Time to Panic,Kevin    Wilson,"Wilson, Kevin",,"=""0062913514""","=""9780062913517""",0,Ecco,Paperback,246,2023,2022,,2023/07/18,to-read,to-read (#883),to-read,,,,0,0
5113,Franny and Zooey,J.D. Salinger,"Salinger, J.D.",,"=""0316769029""","=""9780316769020""",4.0,"Little, Brown Paperbacks",Paperback,201,2001,1957,2023/07/18,2022/07/31,,,read,,,,1,0
11632,The Journals of Sylvia Plath,Sylvia Plath,"Plath, Sylvia",Ted Hughes,"=""0385493916""","=""9780385493918""",0,Anchor,Paperback,400,1998,1982,,2023/07/17,to-read,to-read (#882),to-read,,,,0,0
23198296,"Beowulf: A Translation and Commentary, together with Sellic Spell",J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Beowulf Poet","=""0007590083""","=""9780007590087""",0,HarperCollins Publishers,ebook,679,2014,2014,,2023/07/17,to-read,to-read (#880),to-read,,,,0,0
736232,"Inanna, Lady of Largest Heart: Poems of the Sumerian High Priestess Enheduanna",Enheduanna,"Enheduanna, Enheduanna","Betty De Shong Meador, Judy Grahn","=""0292752423""","=""9780292752429""",0,University of Texas Press,Paperback,225,2001,-2270,,2023/07/16,to-read,to-read (#879),to-read,,,,0,0
6266881,"Princess, Priestess, Poet: The Sumerian Temple Hymns of Enheduanna",Enheduanna,"Enheduanna, Enheduanna","Betty De Shong Meador, John Maier","=""0292719329""","=""9780292719323""",0,Univ of Texas Pr,Hardcover,308,2009,-2270,,2023/07/16,to-read,to-read (#878),to-read,,,,0,0
125484660,The Pole,J.M. Coetzee,"Coetzee, J.M.",,"=""1324093862""","=""9781324093862""",0,Liveright,Hardcover,166,2023,2023,,2023/07/16,to-read,to-read (#877),to-read,,,,0,0
52741293,Shuggie Bain,Douglas   Stuart,"Stuart, Douglas",,"=""0802148042""","=""9780802148049""",0,Grove Press,Hardcover,430,2020,2020,,2023/07/15,to-read,to-read (#876),to-read,,,,0,0
43890641,Hamnet,Maggie O'Farrell,"O'Farrell, Maggie",,"=""1472223799""","=""9781472223791""",3.0,Tinder Press,Hardcover,372,2020,2020,2023/07/15,2022/08/17,,,read,,,,1,0
46201,The Selected Poetry of Rainer Maria Rilke,Rainer Maria Rilke,"Rilke, Rainer Maria","Stephen Mitchell, Robert Hass","=""0679722017""","=""9780679722014""",0,Vintage,Paperback,356,1989,1926,,2023/07/14,to-read,to-read (#874),to-read,,,,0,0
53111,Duino Elegies,Rainer Maria Rilke,"Rilke, Rainer Maria",David        Young,"=""0393328848""","=""9780393328844""",0,W. W. Norton  Company,Paperback,204,2006,1922,,2023/07/14,to-read,to-read (#875),to-read,,,,0,0
40696246,The Complete Poems of Sappho,Sappho,"Sappho, Sappho",Willis Barnstone,"=""""","=""""",0,Shambhala Publications,Paperback,206,2009,2009,,2023/07/14,to-read,to-read (#873),to-read,,,,0,0
150253,"If Not, Winter: Fragments of Sappho",Sappho,"Sappho, Sappho",Anne Carson,"=""1844080811""","=""9781844080816""",0,Virago,Paperback,397,2003,-550,,2023/07/14,to-read,to-read (#872),to-read,,,,0,0
5114,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",J.D. Salinger,"Salinger, J.D.",,"=""0316766941""","=""9780316766944""",3.0,Back Bay Books,Paperback,256,2001,1963,2023/07/14,2023/07/12,,,read,,,,1,0
771085,My Bondage and My Freedom,Frederick Douglass,"Douglass, Frederick",John David Smith,"=""0140439188""","=""9780140439182""",0,Penguin Classics,Paperback,432,2003,1855,,2023/07/14,to-read,to-read (#871),to-read,,,,0,0
36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,"Douglass, Frederick",,"=""1580495761""","=""9781580495769""",0,Prestwick House Inc.,Paperback,158,2004,1845,,2023/07/14,to-read,to-read (#870),to-read,,,,0,0
20465673,The Life of Frederick Douglas,Frederick Douglass,"Douglass, Frederick",,"=""1494808935""","=""9781494808938""",0,CreateSpace Independent Publishing Platform,Paperback,106,2013,1881,,2023/07/14,to-read,to-read (#869),to-read,,,,0,0
20941,The Western Canon: The Books and School of the Ages,Harold Bloom,"Bloom, Harold",,"=""1573225142""","=""9781573225144""",0,Riverhead Books,Paperback,546,1995,1994,,2023/07/14,to-read,to-read (#868),to-read,,,,0,0
31277759,The World-Ending Fire: The Essential Wendell Berry,Wendell Berry,"Berry, Wendell",,"=""0241279208""","=""9780241279205""",0,Allen Lane,Hardcover,352,2017,2017,,2023/07/14,to-read,to-read (#867),to-read,,,,0,0
56755560,"The Cat Who Saved Books (The Cat Who..., #1)",Sōsuke Natsukawa,"Natsukawa, Sōsuke",Louise Heal Kawai,"=""0063095726""","=""9780063095724""",0,HarperVia,Hardcover,199,2021,2017,,2023/07/12,to-read,to-read (#866),to-read,,,,0,0
46114,The Waves,Virginia Woolf,"Woolf, Virginia",,"=""0156949601""","=""9780156949606""",0,Harvest Books,Paperback,297,1978,1931,,2023/07/11,to-read,to-read (#864),to-read,,,,0,0
1183167,Bonjour Tristesse,Françoise Sagan,"Sagan, Françoise",Irene Ash,"=""014103291X""","=""9780141032917""",0,Penguin,Paperback,113,2007,1954,,2023/07/11,to-read,to-read (#863),to-read,,,,0,0
39508663,The Travelling Cat Chronicles,Hiro Arikawa,"Arikawa, Hiro",Philip Gabriel,"=""0451491335""","=""9780451491336""",0,Berkley,Hardcover,277,2018,2012,,2023/07/10,to-read,to-read (#862),to-read,,,,0,0
40961230,The Travelling Cat Chronicles,Hiro Arikawa,"Arikawa, Hiro",Philip Gabriel,"=""0735235244""","=""9780735235243""",0,Viking,Kindle Edition,281,2018,2012,,2023/07/10,to-read,to-read (#861),to-read,,,,0,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",5.0,Bloomsbury,Hardcover,245,2020,2020,2023/03/02,2021/11/22,"favorites, 20-before-20","favorites (#3), 20-before-20 (#12)",read,"Stunning.<br/><br/>This is the kind of novel where you have no idea what to expect after reading the summary. But, after diving in, you find a world so captivating that you get lost in it.",,,1,0
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",0,William Morrow,Hardcover,937,2008,2008,,2023/07/10,to-read,to-read (#860),to-read,,,,0,0
13651,The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,Harper Voyager,Paperback,387,1994,1974,,2023/07/10,to-read,to-read (#859),to-read,,,,0,0
1094401,My Confession: Recollections of a Rogue,Samuel E.  Chamberlain,"Chamberlain, Samuel E.",William H. Goetzmann,"=""0876111568""","=""9780876111567""",0,Texas State Historical Assn,Hardcover,400,1997,1850,,2023/07/09,to-read,to-read (#858),to-read,,,,0,0
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",,"=""158049580X""","=""9781580495806""",3.0,Prestwick House,Paperback,89,2005,1895,2023/07/09,2022/03/31,,,read,,,,1,0
5296,An Ideal Husband,Oscar Wilde,"Wilde, Oscar",,"=""048641423X""","=""9780486414232""",3.0,Dover Publications,Paperback,78,2001,1893,2023/07/08,2022/07/16,,,read,,,,1,0
112976321,Again and Again,Jonathan Evison,"Evison, Jonathan",,"=""0593184157""","=""9780593184172""",0,Dutton,Kindle Edition,332,2023,2023,,2023/07/08,to-read,to-read (#857),to-read,,,,0,0
60714160,Hot Springs Drive,Lindsay Hunter,"Hunter, Lindsay",,"=""""","=""""",0,,Hardcover,,2023,2023,,2023/07/08,to-read,to-read (#856),to-read,,,,0,0
60754889,Jonathan Abernathy You Are Kind,Molly McGhee,"McGhee, Molly",,"=""""","=""""",0,Astra House,Unknown Binding,304,2023,2023,,2023/07/08,to-read,to-read (#855),to-read,,,,0,0
124019742,The Golem of Brooklyn,Adam Mansbach,"Mansbach, Adam",,"=""059372982X""","=""9780593729823""",0,One World,Paperback,272,2023,2023,,2023/07/08,to-read,to-read (#854),to-read,,,,0,0
60210807,Wellness,Nathan  Hill,"Hill, Nathan",,"=""""","=""""",0,Knopf,Unknown Binding,624,,2023,,2023/07/08,to-read,to-read (#853),to-read,,,,0,0
101673225,Land of Milk and Honey,C Pam Zhang,"Zhang, C Pam",,"=""0593538242""","=""9780593538241""",0,Riverhead Books,Hardcover,240,2023,2023,,2023/07/08,to-read,to-read (#852),to-read,,,,0,0
75293514,"The Wolves of Eternity (Morgenstjernen, #2)",Karl Ove Knausgård,"Knausgård, Karl Ove",Karl Ove Knausgaard,"=""0593490835""","=""9780593490839""",0,Penguin Press,Hardcover,800,2023,2021,,2023/07/08,to-read,to-read (#850),to-read,,,,0,0
62952130,The Vaster Wilds,Lauren Groff,"Groff, Lauren",,"=""0593418395""","=""9780593418390""",0,Riverhead Books,Hardcover,256,2023,2023,,2023/07/08,to-read,to-read (#849),to-read,,,,0,0
125077927,Do You Remember Being Born?,Sean   Michaels,"Michaels, Sean",,"=""1662602324""","=""9781662602320""",0,Astra House,Hardcover,288,2023,2023,,2023/07/08,to-read,to-read (#848),to-read,,,,0,0
64623149,The Suicide Museum,Ariel Dorfman,"Dorfman, Ariel",,"=""1635423899""","=""9781635423891""",0,Other Press,Paperback,688,2023,2023,,2023/07/08,to-read,to-read (#847),to-read,,,,0,0
75495002,Happiness Falls,Angie  Kim,"Kim, Angie",,"=""0593448200""","=""9780593448205""",0,Hogarth,Hardcover,387,2023,2023,,2023/07/08,to-read,to-read (#846),to-read,,,,0,0
62039166,The Bee Sting,Paul Murray,"Murray, Paul",,"=""0374600309""","=""9780374600303""",0,"Farrar, Straus and Giroux",Hardcover,645,2023,2023,,2023/07/08,to-read,to-read (#845),to-read,,,,0,0
62919813,My Name Is Iris,Brando Skyhorse,"Skyhorse, Brando",,"=""1982177853""","=""9781982177850""",0,Avid Reader Press / Simon & Schuster,Hardcover,257,2023,2023,,2023/07/08,to-read,to-read (#844),to-read,,,,0,0
98653307,The Men Can't Be Saved,Ben Purkert,"Purkert, Ben",,"=""1419767135""","=""9781419767135""",0,Harry N. Abrams,Hardcover,304,2023,2023,,2023/07/08,to-read,to-read (#843),to-read,,,,0,0
90564440,Time's Mouth,Edan Lepucki,"Lepucki, Edan",,"=""1640095721""","=""9781640095724""",0,Counterpoint,Hardcover,416,2023,2023,,2023/07/08,to-read,to-read (#842),to-read,,,,0,0
63249808,The Last Ranger,Peter Heller,"Heller, Peter",,"=""0593535111""","=""9780593535110""",0,Alfred A. Knopf,Hardcover,287,2023,2023,,2023/07/08,to-read,to-read (#841),to-read,,,,0,0
80521,Four Major Plays: A Doll's House / Ghosts / Hedda Gabler / The Master Builder,Henrik Ibsen,"Ibsen, Henrik","James McFarlane, Jens Arup","=""0192833871""","=""9780192833877""",0,Oxford University Press,Paperback,370,1998,1879,,2023/07/08,to-read,to-read (#840),to-read,,,,0,0
122649,Lady Windermere's Fan,Oscar Wilde,"Wilde, Oscar",,"=""014062399X""","=""9780140623994""",4.0,Penguin Books,Paperback,70,1995,1892,2023/07/08,2022/07/16,,,read,,,,1,0
59336625,All the Lovers in the Night,Mieko Kawakami,"Kawakami, Mieko","Sam Bett, David  Boyd","=""1609456998""","=""9781609456993""",0,Europa Editions,Hardcover,224,2022,2011,,2023/07/08,to-read,to-read (#839),to-read,,,,0,0
30593,Pnin,Vladimir Nabokov,"Nabokov, Vladimir",David Lodge,"=""1400041988""","=""9781400041985""",2.0,Everyman's Library,Hardcover,184,2004,1957,2023/07/07,2022/01/14,,,read,,,,1,0
28920,A Pale View of Hills,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",0,Faber and Faber,Paperback,183,2005,1982,,2023/07/07,to-read,to-read (#838),to-read,,,,0,0
1123549,The Lonesome Gods,Louis L'Amour,"L'Amour, Louis",,"=""0553275186""","=""9780553275186""",0,Bantam,Paperback,545,1984,1983,,2023/07/03,to-read,to-read (#837),to-read,,,,0,0
3673370,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",David Bradshaw,"=""0199536619""","=""9780199536610""",0,Oxford University Press,Paperback,195,2023,1927,,2023/07/03,to-read,to-read (#836),to-read,,,,0,0
175516,The Fall of the House of Usher,Edgar Allan Poe,"Poe, Edgar Allan",,"=""1594561796""","=""9781594561795""",3.0,BookSurge Classics,Paperback,36,2004,1839,,2023/06/29,,,read,,,,1,0
34842610,Recitatif,Toni Morrison,"Morrison, Toni",,"=""""","=""""",2.0,,Audiobook,19,1983,1983,2023/06/30,2022/08/28,,,read,,,,1,0
79649,The Seagull,Anton Chekhov,"Chekhov, Anton",Laurence Senelick,"=""0413771008""","=""9780413771001""",4.0,Methuen Drama,Paperback,65,2009,1895,2023/06/30,2022/07/16,,,read,,,,1,0
13619,"Death Note, Vol. 2: Confluence (Death Note, #2)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf","=""1421501694""","=""9781421501697""",4.0,VIZ Media LLC,Paperback,197,2005,2004,2023/06/29,2023/05/22,,,read,,,,1,0
878136,Selected Short Stories,Guy de Maupassant,"Maupassant, Guy de",Roger Colet,"=""014044243X""","=""9780140442434""",0,Penguin Books,Paperback,368,1971,1971,,2023/06/29,to-read,to-read (#835),to-read,,,,0,0
385228,On Liberty,John Stuart Mill,"Mill, John Stuart",,"=""""","=""""",0,Penguin Classics,Paperback,187,1985,1859,,2023/06/29,to-read,to-read (#834),to-read,,,,0,0
1038873,Think: A Compelling Introduction to Philosophy,Simon Blackburn,"Blackburn, Simon",,"=""0192100246""","=""9780192100245""",0,"Oxford University Press, USA",Hardcover,312,1999,1999,,2023/06/29,to-read,to-read (#833),to-read,,,,0,0
775346,The Little Friend,Donna Tartt,"Tartt, Donna",,"=""1400031699""","=""9781400031696""",0,Knopf Doubleday Publishing Group,Paperback,624,2003,2002,,2023/06/29,to-read,to-read (#832),to-read,,,,0,0
5697,The Complete Short Novels,Anton Chekhov,"Chekhov, Anton","Richard Pevear, Larissa Volokhonsky","=""140003292X""","=""9781400032921""",0,Vintage Classics,Paperback,548,2005,1896,,2023/06/29,to-read,to-read (#831),to-read,,,,0,0
5693,Selected Stories of Anton Chekhov,Anton Chekhov,"Chekhov, Anton","Richard Pevear, Larissa Volokhonsky","=""0553381008""","=""9780553381009""",0,Modern Library,Paperback,467,2000,1903,,2023/06/29,to-read,to-read (#830),to-read,,,,0,0
114230,Bartleby the Scrivener,Herman Melville,"Melville, Herman",,"=""0974607800""","=""9780974607801""",3.0,Melville House,Paperback,64,2004,1853,2023/06/29,2022/07/16,,,read,,,,1,0
54422554,Decadence: A Literary History,Alex Murray,"Murray, Alex",,"=""1108426298""","=""9781108426299""",0,Cambridge University Press,Hardcover,530,2020,,,2023/06/28,to-read,to-read (#829),to-read,,,,0,0
58662236,Small Things Like These,Claire Keegan,"Keegan, Claire",,"=""0802158749""","=""9780802158741""",4.0,Grove Press,Hardcover,118,2021,2021,2023/06/27,2023/04/04,,,read,,,,1,0
64000510,Sun House,David James Duncan,"Duncan, David James",,"=""0316129372""","=""9780316129374""",0,"Little, Brown and Company",Hardcover,784,2023,2023,,2023/06/27,to-read,to-read (#828),to-read,,,,0,0
63892214,Vampires of El Norte,Isabel Cañas,"Cañas, Isabel",,"=""0593436725""","=""9780593436721""",0,Berkley,Hardcover,371,2023,2023,,2023/06/27,to-read,to-read (#827),to-read,,,,0,0
8143909,Foster,Claire Keegan,"Keegan, Claire",,"=""0571255655""","=""9780571255658""",3.0,Faber & Faber,Paperback,101,2010,2010,2023/06/27,2023/04/04,,,read,,,,1,0
12948,The Turn of the Screw,Henry James,"James, Henry",,"=""0140620613""","=""9780140620610""",2.0,Penguin Books,Paperback,121,1994,1898,2023/06/27,2022/07/16,,,read,,,,1,0
101662773,Thrust,Lidia Yuknavitch,"Yuknavitch, Lidia",,"=""0525534911""","=""9780525534914""",0,Riverhead Books,Paperback,352,2023,2022,,2023/06/27,to-read,to-read (#826),to-read,,,,0,0
61714633,"The Wager: A Tale of Shipwreck, Mutiny and Murder",David Grann,"Grann, David",,"=""0385534264""","=""9780385534260""",0,Doubleday,Hardcover,329,2023,2023,,2023/06/26,to-read,to-read (#825),to-read,,,,0,0
56304450,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny","Bela Shayevich, Margaret Atwood","=""0063068443""","=""9780063068445""",4.0,Ecco,Paperback,304,2021,1924,2023/06/25,2021/11/07,,,read,,,,1,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",0,Penguin Classics ,Paperback,720,2003,1851,,2023/06/22,to-read,to-read (#823),to-read,,,,0,0
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""""","=""""",3.0,Modern Library,Hardcover,320,2001,1719,2023/06/22,2022/07/22,,,read,,,,1,0
61885029,Starter Villain,John Scalzi,"Scalzi, John",,"=""""","=""""",0,Tor Books,Hardcover,264,2023,2023,,2023/06/20,to-read,to-read (#822),to-read,,,,0,0
10975,The Sound and the Fury,William Faulkner,"Faulkner, William",,"=""""","=""""",0,Vintage International,Paperback,366,1990,1929,,2023/06/20,to-read,to-read (#821),to-read,,,,0,0
5933841,Inherent Vice,Thomas Pynchon,"Pynchon, Thomas",,"=""1594202249""","=""9781594202247""",0,Penguin Press,Hardcover,369,2009,2009,,2023/06/20,to-read,to-read (#820),to-read,,,,0,0
28456,Carpenter's Gothic,William Gaddis,"Gaddis, William",,"=""184354167X""","=""9781843541677""",0,Atlantic Books,Paperback,262,2010,1985,,2023/06/20,to-read,to-read (#819),to-read,,,,0,0
28434,J R,William Gaddis,"Gaddis, William","John David Smith, Frederick R. Karl","=""0140187073""","=""9780140187076""",0,Penguin Books,Paperback,752,1993,1975,,2023/06/20,to-read,to-read (#818),to-read,,,,0,0
27833803,The Hike,Drew Magary,"Magary, Drew",,"=""0399563857""","=""9780399563850""",0,Viking,Hardcover,278,2016,2016,,2023/06/19,to-read,to-read (#817),to-read,,,,0,0
28881,"Lamb: The Gospel According to Biff, Christ’s Childhood Pal",Christopher Moore,"Moore, Christopher",,"=""0380813815""","=""9780380813810""",0,Harper Perennial,Paperback,444,2004,2002,,2023/06/19,to-read,to-read (#816),to-read,,,,0,0
5659,The Wind in the Willows,Kenneth Grahame,"Grahame, Kenneth",Gillian Avery,"=""0143039091""","=""9780143039099""",0,Penguin Books,Paperback,197,2005,1908,,2023/06/19,to-read,to-read (#815),to-read,,,,0,0
15990644,The Island of Doctor Moreau,H.G. Wells,"Wells, H.G.",,"=""0141389397""","=""9780141389394""",0,Penguin Books,Paperback,143,2012,1896,,2023/06/19,to-read,to-read (#814),to-read,,,,0,0
10108463,The Devil All the Time,Donald Ray Pollock,"Pollock, Donald Ray",,"=""038553504X""","=""9780385535045""",0,Doubleday,Hardcover,261,2011,2011,,2023/06/19,to-read,to-read (#813),to-read,,,,0,0
57658,The Treasure of the Sierra Madre,B. Traven,"Traven, B.",,"=""0809001608""","=""9780809001606""",4.0,Hill and Wang,Paperback,308,1984,1935,2023/06/19,2022/10/31,,,read,,,,1,0
134938559,Spells for Forgetting,Adrienne Young,"Young, Adrienne",,"=""0593358538""","=""9780593358535""",0,Dell,Paperback,357,2023,2022,,2023/06/15,to-read,to-read (#812),to-read,,,,0,0
30893022,I Found You,Lisa Jewell,"Jewell, Lisa",,"=""1501154605""","=""9781501154607""",0,Atria Books,Paperback,352,2018,2016,,2023/06/14,to-read,to-read (#811),to-read,,,,0,0
732140,"Nausicaä of the Valley of the Wind, Vol. 3",Hayao Miyazaki,"Miyazaki, Hayao","David R.   Lewis, Toren Smith, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers","=""1591164109""","=""9781591164104""",0,VIZ Media,Paperback,150,2004,1984,,2023/06/13,to-read,to-read (#810),to-read,,,,0,0
732139,"Nausicaä of the Valley of the Wind, Vol. 2",Hayao Miyazaki,"Miyazaki, Hayao","David R.   Lewis, Toren Smith, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers","=""1591163501""","=""9781591163503""",4.0,VIZ Media,Paperback,130,2004,1983,2023/06/13,2023/06/13,,,read,,,,1,0
626339,"Nausicaä of the Valley of the Wind, Vol. 1",Hayao Miyazaki,"Miyazaki, Hayao",,"=""1591164087""","=""9781591164081""",4.0,VIZ Media,Paperback,130,2004,1982,2023/06/13,2022/03/23,,,read,,,,1,0
